"","Taxon","Family","Order","Importer","Exporter","Year","mass","Clean_code","IUCNName"
"279","Aloe ferox","Liliaceae","Liliales","CH","ZA",2005,0,"NE","Aloe ferox"
"280","Aloe ferox","Liliaceae","Liliales","CH","ZA",2006,0,"NE","Aloe ferox"
"281","Aloe ferox","Liliaceae","Liliales","CH","ZA",2007,0,"NE","Aloe ferox"
"282","Aloe ferox","Liliaceae","Liliales","CH","ZA",2008,0,"NE","Aloe ferox"
"283","Aloe ferox","Liliaceae","Liliales","CH","ZA",2009,0,"NE","Aloe ferox"
"284","Aloe ferox","Liliaceae","Liliales","CH","ZA",2010,0,"NE","Aloe ferox"
"285","Aloe ferox","Liliaceae","Liliales","CH","ZA",2011,0,"NE","Aloe ferox"
"286","Aloe ferox","Liliaceae","Liliales","CH","ZA",2012,35.89,"NE","Aloe ferox"
"287","Aloe ferox","Liliaceae","Liliales","CH","ZA",2013,42.696,"NE","Aloe ferox"
"288","Aloe ferox","Liliaceae","Liliales","CH","ZA",2014,62,"NE","Aloe ferox"
"289","Aloe ferox","Liliaceae","Liliales","CH","ZA",2015,780,"NE","Aloe ferox"
"290","Aloe ferox","Liliaceae","Liliales","CH","ZA",2016,4.526,"NE","Aloe ferox"
"291","Aloe ferox","Liliaceae","Liliales","CH","ZA",2017,0,"NE","Aloe ferox"
"292","Aloe ferox","Liliaceae","Liliales","CH","ZA",2018,0,"NE","Aloe ferox"
"293","Aloe ferox","Liliaceae","Liliales","CH","ZA",2019,0,"NE","Aloe ferox"
"294","Aloe ferox","Liliaceae","Liliales","CH","ZA",2020,0,"NE","Aloe ferox"
"295","Aloe ferox","Liliaceae","Liliales","CL","ZA",2000,0,"NE","Aloe ferox"
"296","Aloe ferox","Liliaceae","Liliales","CL","ZA",2001,0,"NE","Aloe ferox"
"297","Aloe ferox","Liliaceae","Liliales","CL","ZA",2002,0,"NE","Aloe ferox"
"298","Aloe ferox","Liliaceae","Liliales","CL","ZA",2003,0,"NE","Aloe ferox"
"299","Aloe ferox","Liliaceae","Liliales","CL","ZA",2004,0,"NE","Aloe ferox"
"300","Aloe ferox","Liliaceae","Liliales","CL","ZA",2005,0,"NE","Aloe ferox"
"301","Aloe ferox","Liliaceae","Liliales","CL","ZA",2006,0,"NE","Aloe ferox"
"302","Aloe ferox","Liliaceae","Liliales","CL","ZA",2007,0,"NE","Aloe ferox"
"303","Aloe ferox","Liliaceae","Liliales","CL","ZA",2008,0,"NE","Aloe ferox"
"304","Aloe ferox","Liliaceae","Liliales","CL","ZA",2009,0,"NE","Aloe ferox"
"305","Aloe ferox","Liliaceae","Liliales","CL","ZA",2010,0,"NE","Aloe ferox"
"306","Aloe ferox","Liliaceae","Liliales","CL","ZA",2011,0,"NE","Aloe ferox"
"307","Aloe ferox","Liliaceae","Liliales","CL","ZA",2012,0,"NE","Aloe ferox"
"308","Aloe ferox","Liliaceae","Liliales","CL","ZA",2013,5,"NE","Aloe ferox"
"309","Aloe ferox","Liliaceae","Liliales","CL","ZA",2014,0,"NE","Aloe ferox"
"310","Aloe ferox","Liliaceae","Liliales","CL","ZA",2015,0,"NE","Aloe ferox"
"311","Aloe ferox","Liliaceae","Liliales","CL","ZA",2016,0,"NE","Aloe ferox"
"312","Aloe ferox","Liliaceae","Liliales","CL","ZA",2017,0,"NE","Aloe ferox"
"313","Aloe ferox","Liliaceae","Liliales","CL","ZA",2018,0,"NE","Aloe ferox"
"314","Aloe ferox","Liliaceae","Liliales","CL","ZA",2019,0,"NE","Aloe ferox"
"315","Aloe ferox","Liliaceae","Liliales","CL","ZA",2020,0,"NE","Aloe ferox"
"316","Aloe ferox","Liliaceae","Liliales","CN","ZA",2000,0,"NE","Aloe ferox"
"317","Aloe ferox","Liliaceae","Liliales","CN","ZA",2001,0,"NE","Aloe ferox"
"318","Aloe ferox","Liliaceae","Liliales","CN","ZA",2002,0,"NE","Aloe ferox"
"319","Aloe ferox","Liliaceae","Liliales","CN","ZA",2003,0,"NE","Aloe ferox"
"320","Aloe ferox","Liliaceae","Liliales","CN","ZA",2004,0,"NE","Aloe ferox"
"321","Aloe ferox","Liliaceae","Liliales","CN","ZA",2005,0,"NE","Aloe ferox"
"322","Aloe ferox","Liliaceae","Liliales","CN","ZA",2006,0,"NE","Aloe ferox"
"323","Aloe ferox","Liliaceae","Liliales","CN","ZA",2007,0,"NE","Aloe ferox"
"324","Aloe ferox","Liliaceae","Liliales","CN","ZA",2008,0,"NE","Aloe ferox"
"325","Aloe ferox","Liliaceae","Liliales","CN","ZA",2009,0,"NE","Aloe ferox"
"326","Aloe ferox","Liliaceae","Liliales","CN","ZA",2010,0,"NE","Aloe ferox"
"327","Aloe ferox","Liliaceae","Liliales","CN","ZA",2011,0,"NE","Aloe ferox"
"328","Aloe ferox","Liliaceae","Liliales","CN","ZA",2012,0,"NE","Aloe ferox"
"329","Aloe ferox","Liliaceae","Liliales","CN","ZA",2013,0,"NE","Aloe ferox"
"330","Aloe ferox","Liliaceae","Liliales","CN","ZA",2014,0,"NE","Aloe ferox"
"331","Aloe ferox","Liliaceae","Liliales","CN","ZA",2015,0,"NE","Aloe ferox"
"332","Aloe ferox","Liliaceae","Liliales","CN","ZA",2016,0,"NE","Aloe ferox"
"333","Aloe ferox","Liliaceae","Liliales","CN","ZA",2017,0,"NE","Aloe ferox"
"334","Aloe ferox","Liliaceae","Liliales","CN","ZA",2018,0,"NE","Aloe ferox"
"335","Aloe ferox","Liliaceae","Liliales","CN","ZA",2019,7933.92,"NE","Aloe ferox"
"336","Aloe ferox","Liliaceae","Liliales","CN","ZA",2020,5886.4,"NE","Aloe ferox"
"337","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2000,0,"NE","Aloe ferox"
"338","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2001,0,"NE","Aloe ferox"
"339","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2002,0,"NE","Aloe ferox"
"340","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2003,0,"NE","Aloe ferox"
"341","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2004,0,"NE","Aloe ferox"
"342","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2005,0,"NE","Aloe ferox"
"343","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2006,0,"NE","Aloe ferox"
"344","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2007,0,"NE","Aloe ferox"
"345","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2008,0,"NE","Aloe ferox"
"346","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2009,0,"NE","Aloe ferox"
"347","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2010,20,"NE","Aloe ferox"
"348","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2011,300,"NE","Aloe ferox"
"349","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2012,324.13,"NE","Aloe ferox"
"350","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2013,0,"NE","Aloe ferox"
"351","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2014,180,"NE","Aloe ferox"
"352","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2015,0,"NE","Aloe ferox"
"353","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2016,0,"NE","Aloe ferox"
"354","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2017,0,"NE","Aloe ferox"
"355","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2018,0,"NE","Aloe ferox"
"356","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2019,0,"NE","Aloe ferox"
"357","Aloe ferox","Liliaceae","Liliales","CZ","ZA",2020,0,"NE","Aloe ferox"
"358","Aloe ferox","Liliaceae","Liliales","DE","ZA",2000,65418,"NE","Aloe ferox"
"359","Aloe ferox","Liliaceae","Liliales","DE","ZA",2001,52992,"NE","Aloe ferox"
"360","Aloe ferox","Liliaceae","Liliales","DE","ZA",2002,67792,"NE","Aloe ferox"
"361","Aloe ferox","Liliaceae","Liliales","DE","ZA",2003,79866.5,"NE","Aloe ferox"
"362","Aloe ferox","Liliaceae","Liliales","DE","ZA",2004,46583.9,"NE","Aloe ferox"
"363","Aloe ferox","Liliaceae","Liliales","DE","ZA",2005,79165,"NE","Aloe ferox"
"364","Aloe ferox","Liliaceae","Liliales","DE","ZA",2006,73748.67,"NE","Aloe ferox"
"365","Aloe ferox","Liliaceae","Liliales","DE","ZA",2007,75839.6,"NE","Aloe ferox"
"366","Aloe ferox","Liliaceae","Liliales","DE","ZA",2008,61159.4,"NE","Aloe ferox"
"367","Aloe ferox","Liliaceae","Liliales","DE","ZA",2009,49327.5,"NE","Aloe ferox"
"368","Aloe ferox","Liliaceae","Liliales","DE","ZA",2010,73889.06509,"NE","Aloe ferox"
"369","Aloe ferox","Liliaceae","Liliales","DE","ZA",2011,20003.22,"NE","Aloe ferox"
"370","Aloe ferox","Liliaceae","Liliales","DE","ZA",2012,35052.555,"NE","Aloe ferox"
"371","Aloe ferox","Liliaceae","Liliales","DE","ZA",2013,46533.626,"NE","Aloe ferox"
"372","Aloe ferox","Liliaceae","Liliales","DE","ZA",2014,44643.67,"NE","Aloe ferox"
"373","Aloe ferox","Liliaceae","Liliales","DE","ZA",2015,51761.29,"NE","Aloe ferox"
"374","Aloe ferox","Liliaceae","Liliales","DE","ZA",2016,56458.678,"NE","Aloe ferox"
"375","Aloe ferox","Liliaceae","Liliales","DE","ZA",2017,44152.934,"NE","Aloe ferox"
"376","Aloe ferox","Liliaceae","Liliales","DE","ZA",2018,63930.608,"NE","Aloe ferox"
"377","Aloe ferox","Liliaceae","Liliales","DE","ZA",2019,82905.112,"NE","Aloe ferox"
"378","Aloe ferox","Liliaceae","Liliales","DE","ZA",2020,82783.88,"NE","Aloe ferox"
"379","Aloe ferox","Liliaceae","Liliales","ES","ZA",2000,0,"NE","Aloe ferox"
"380","Aloe ferox","Liliaceae","Liliales","ES","ZA",2001,6000,"NE","Aloe ferox"
"381","Aloe ferox","Liliaceae","Liliales","ES","ZA",2002,0,"NE","Aloe ferox"
"382","Aloe ferox","Liliaceae","Liliales","ES","ZA",2003,0,"NE","Aloe ferox"
"383","Aloe ferox","Liliaceae","Liliales","ES","ZA",2004,0,"NE","Aloe ferox"
"384","Aloe ferox","Liliaceae","Liliales","ES","ZA",2005,0,"NE","Aloe ferox"
"385","Aloe ferox","Liliaceae","Liliales","ES","ZA",2006,0,"NE","Aloe ferox"
"386","Aloe ferox","Liliaceae","Liliales","ES","ZA",2007,0,"NE","Aloe ferox"
"387","Aloe ferox","Liliaceae","Liliales","ES","ZA",2008,2000,"NE","Aloe ferox"
"388","Aloe ferox","Liliaceae","Liliales","ES","ZA",2009,7000,"NE","Aloe ferox"
"389","Aloe ferox","Liliaceae","Liliales","ES","ZA",2010,0,"NE","Aloe ferox"
"390","Aloe ferox","Liliaceae","Liliales","ES","ZA",2011,17000,"NE","Aloe ferox"
"391","Aloe ferox","Liliaceae","Liliales","ES","ZA",2012,10000,"NE","Aloe ferox"
"392","Aloe ferox","Liliaceae","Liliales","ES","ZA",2013,5000,"NE","Aloe ferox"
"393","Aloe ferox","Liliaceae","Liliales","ES","ZA",2014,10000,"NE","Aloe ferox"
"394","Aloe ferox","Liliaceae","Liliales","ES","ZA",2015,15000,"NE","Aloe ferox"
"395","Aloe ferox","Liliaceae","Liliales","ES","ZA",2016,11500,"NE","Aloe ferox"
"396","Aloe ferox","Liliaceae","Liliales","ES","ZA",2017,15000,"NE","Aloe ferox"
"397","Aloe ferox","Liliaceae","Liliales","ES","ZA",2018,26500,"NE","Aloe ferox"
"398","Aloe ferox","Liliaceae","Liliales","ES","ZA",2019,8500,"NE","Aloe ferox"
"399","Aloe ferox","Liliaceae","Liliales","ES","ZA",2020,6500,"NE","Aloe ferox"
"400","Aloe ferox","Liliaceae","Liliales","FR","ZA",2000,0,"NE","Aloe ferox"
"401","Aloe ferox","Liliaceae","Liliales","FR","ZA",2001,4000,"NE","Aloe ferox"
"402","Aloe ferox","Liliaceae","Liliales","FR","ZA",2002,18800,"NE","Aloe ferox"
"403","Aloe ferox","Liliaceae","Liliales","FR","ZA",2003,14000,"NE","Aloe ferox"
"404","Aloe ferox","Liliaceae","Liliales","FR","ZA",2004,5000,"NE","Aloe ferox"
"405","Aloe ferox","Liliaceae","Liliales","FR","ZA",2005,19937,"NE","Aloe ferox"
"406","Aloe ferox","Liliaceae","Liliales","FR","ZA",2006,22040,"NE","Aloe ferox"
"407","Aloe ferox","Liliaceae","Liliales","FR","ZA",2007,18998.3,"NE","Aloe ferox"
"408","Aloe ferox","Liliaceae","Liliales","FR","ZA",2008,30146.2,"NE","Aloe ferox"
"409","Aloe ferox","Liliaceae","Liliales","FR","ZA",2009,14887,"NE","Aloe ferox"
"410","Aloe ferox","Liliaceae","Liliales","FR","ZA",2010,46509,"NE","Aloe ferox"
"411","Aloe ferox","Liliaceae","Liliales","FR","ZA",2011,20814,"NE","Aloe ferox"
"412","Aloe ferox","Liliaceae","Liliales","FR","ZA",2012,29390.1,"NE","Aloe ferox"
"413","Aloe ferox","Liliaceae","Liliales","FR","ZA",2013,13500,"NE","Aloe ferox"
"414","Aloe ferox","Liliaceae","Liliales","FR","ZA",2014,8200,"NE","Aloe ferox"
"415","Aloe ferox","Liliaceae","Liliales","FR","ZA",2015,4500,"NE","Aloe ferox"
"416","Aloe ferox","Liliaceae","Liliales","FR","ZA",2016,13600,"NE","Aloe ferox"
"417","Aloe ferox","Liliaceae","Liliales","FR","ZA",2017,1000,"NE","Aloe ferox"
"418","Aloe ferox","Liliaceae","Liliales","FR","ZA",2018,12000,"NE","Aloe ferox"
"419","Aloe ferox","Liliaceae","Liliales","FR","ZA",2019,0,"NE","Aloe ferox"
"420","Aloe ferox","Liliaceae","Liliales","FR","ZA",2020,5000,"NE","Aloe ferox"
"421","Aloe ferox","Liliaceae","Liliales","GB","ZA",2000,0,"NE","Aloe ferox"
"422","Aloe ferox","Liliaceae","Liliales","GB","ZA",2001,0,"NE","Aloe ferox"
"423","Aloe ferox","Liliaceae","Liliales","GB","ZA",2002,0,"NE","Aloe ferox"
"424","Aloe ferox","Liliaceae","Liliales","GB","ZA",2003,0,"NE","Aloe ferox"
"425","Aloe ferox","Liliaceae","Liliales","GB","ZA",2004,0,"NE","Aloe ferox"
"426","Aloe ferox","Liliaceae","Liliales","GB","ZA",2005,0,"NE","Aloe ferox"
"427","Aloe ferox","Liliaceae","Liliales","GB","ZA",2006,0,"NE","Aloe ferox"
"428","Aloe ferox","Liliaceae","Liliales","GB","ZA",2007,0,"NE","Aloe ferox"
"429","Aloe ferox","Liliaceae","Liliales","GB","ZA",2008,0,"NE","Aloe ferox"
"430","Aloe ferox","Liliaceae","Liliales","GB","ZA",2009,0,"NE","Aloe ferox"
"431","Aloe ferox","Liliaceae","Liliales","GB","ZA",2010,5760,"NE","Aloe ferox"
"432","Aloe ferox","Liliaceae","Liliales","GB","ZA",2011,1700,"NE","Aloe ferox"
"433","Aloe ferox","Liliaceae","Liliales","GB","ZA",2012,0,"NE","Aloe ferox"
"434","Aloe ferox","Liliaceae","Liliales","GB","ZA",2013,600,"NE","Aloe ferox"
"435","Aloe ferox","Liliaceae","Liliales","GB","ZA",2014,500,"NE","Aloe ferox"
"436","Aloe ferox","Liliaceae","Liliales","GB","ZA",2015,0,"NE","Aloe ferox"
"437","Aloe ferox","Liliaceae","Liliales","GB","ZA",2016,1000,"NE","Aloe ferox"
"438","Aloe ferox","Liliaceae","Liliales","GB","ZA",2017,0,"NE","Aloe ferox"
"439","Aloe ferox","Liliaceae","Liliales","GB","ZA",2018,0,"NE","Aloe ferox"
"440","Aloe ferox","Liliaceae","Liliales","GB","ZA",2019,0,"NE","Aloe ferox"
"441","Aloe ferox","Liliaceae","Liliales","GB","ZA",2020,0,"NE","Aloe ferox"
"442","Aloe ferox","Liliaceae","Liliales","HK","ZA",2000,0,"NE","Aloe ferox"
"443","Aloe ferox","Liliaceae","Liliales","HK","ZA",2001,0,"NE","Aloe ferox"
"444","Aloe ferox","Liliaceae","Liliales","HK","ZA",2002,0,"NE","Aloe ferox"
"445","Aloe ferox","Liliaceae","Liliales","HK","ZA",2003,0,"NE","Aloe ferox"
"446","Aloe ferox","Liliaceae","Liliales","HK","ZA",2004,0,"NE","Aloe ferox"
"447","Aloe ferox","Liliaceae","Liliales","HK","ZA",2005,0,"NE","Aloe ferox"
"448","Aloe ferox","Liliaceae","Liliales","HK","ZA",2006,0,"NE","Aloe ferox"
"449","Aloe ferox","Liliaceae","Liliales","HK","ZA",2007,0,"NE","Aloe ferox"
"450","Aloe ferox","Liliaceae","Liliales","HK","ZA",2008,0,"NE","Aloe ferox"
"451","Aloe ferox","Liliaceae","Liliales","HK","ZA",2009,0,"NE","Aloe ferox"
"452","Aloe ferox","Liliaceae","Liliales","HK","ZA",2010,0,"NE","Aloe ferox"
"453","Aloe ferox","Liliaceae","Liliales","HK","ZA",2011,0,"NE","Aloe ferox"
"454","Aloe ferox","Liliaceae","Liliales","HK","ZA",2012,0,"NE","Aloe ferox"
"455","Aloe ferox","Liliaceae","Liliales","HK","ZA",2013,0,"NE","Aloe ferox"
"456","Aloe ferox","Liliaceae","Liliales","HK","ZA",2014,0,"NE","Aloe ferox"
"457","Aloe ferox","Liliaceae","Liliales","HK","ZA",2015,0,"NE","Aloe ferox"
"458","Aloe ferox","Liliaceae","Liliales","HK","ZA",2016,0,"NE","Aloe ferox"
"459","Aloe ferox","Liliaceae","Liliales","HK","ZA",2017,0,"NE","Aloe ferox"
"460","Aloe ferox","Liliaceae","Liliales","HK","ZA",2018,36.91,"NE","Aloe ferox"
"461","Aloe ferox","Liliaceae","Liliales","HK","ZA",2019,0,"NE","Aloe ferox"
"462","Aloe ferox","Liliaceae","Liliales","HK","ZA",2020,0,"NE","Aloe ferox"
"463","Aloe ferox","Liliaceae","Liliales","HU","ZA",2000,0,"NE","Aloe ferox"
"464","Aloe ferox","Liliaceae","Liliales","HU","ZA",2001,0,"NE","Aloe ferox"
"465","Aloe ferox","Liliaceae","Liliales","HU","ZA",2002,0,"NE","Aloe ferox"
"466","Aloe ferox","Liliaceae","Liliales","HU","ZA",2003,0,"NE","Aloe ferox"
"467","Aloe ferox","Liliaceae","Liliales","HU","ZA",2004,0,"NE","Aloe ferox"
"468","Aloe ferox","Liliaceae","Liliales","HU","ZA",2005,0,"NE","Aloe ferox"
"469","Aloe ferox","Liliaceae","Liliales","HU","ZA",2006,0,"NE","Aloe ferox"
"470","Aloe ferox","Liliaceae","Liliales","HU","ZA",2007,0,"NE","Aloe ferox"
"471","Aloe ferox","Liliaceae","Liliales","HU","ZA",2008,0,"NE","Aloe ferox"
"472","Aloe ferox","Liliaceae","Liliales","HU","ZA",2009,0,"NE","Aloe ferox"
"473","Aloe ferox","Liliaceae","Liliales","HU","ZA",2010,0,"NE","Aloe ferox"
"474","Aloe ferox","Liliaceae","Liliales","HU","ZA",2011,0,"NE","Aloe ferox"
"475","Aloe ferox","Liliaceae","Liliales","HU","ZA",2012,0,"NE","Aloe ferox"
"476","Aloe ferox","Liliaceae","Liliales","HU","ZA",2013,0,"NE","Aloe ferox"
"477","Aloe ferox","Liliaceae","Liliales","HU","ZA",2014,200,"NE","Aloe ferox"
"478","Aloe ferox","Liliaceae","Liliales","HU","ZA",2015,660,"NE","Aloe ferox"
"479","Aloe ferox","Liliaceae","Liliales","HU","ZA",2016,0,"NE","Aloe ferox"
"480","Aloe ferox","Liliaceae","Liliales","HU","ZA",2017,0,"NE","Aloe ferox"
"481","Aloe ferox","Liliaceae","Liliales","HU","ZA",2018,0,"NE","Aloe ferox"
"482","Aloe ferox","Liliaceae","Liliales","HU","ZA",2019,0,"NE","Aloe ferox"
"483","Aloe ferox","Liliaceae","Liliales","HU","ZA",2020,0,"NE","Aloe ferox"
"484","Aloe ferox","Liliaceae","Liliales","IE","ZA",2000,0,"NE","Aloe ferox"
"485","Aloe ferox","Liliaceae","Liliales","IE","ZA",2001,0,"NE","Aloe ferox"
"486","Aloe ferox","Liliaceae","Liliales","IE","ZA",2002,0,"NE","Aloe ferox"
"487","Aloe ferox","Liliaceae","Liliales","IE","ZA",2003,0,"NE","Aloe ferox"
"488","Aloe ferox","Liliaceae","Liliales","IE","ZA",2004,0,"NE","Aloe ferox"
"489","Aloe ferox","Liliaceae","Liliales","IE","ZA",2005,0,"NE","Aloe ferox"
"490","Aloe ferox","Liliaceae","Liliales","IE","ZA",2006,0,"NE","Aloe ferox"
"491","Aloe ferox","Liliaceae","Liliales","IE","ZA",2007,0,"NE","Aloe ferox"
"492","Aloe ferox","Liliaceae","Liliales","IE","ZA",2008,0,"NE","Aloe ferox"
"493","Aloe ferox","Liliaceae","Liliales","IE","ZA",2009,0,"NE","Aloe ferox"
"494","Aloe ferox","Liliaceae","Liliales","IE","ZA",2010,0,"NE","Aloe ferox"
"495","Aloe ferox","Liliaceae","Liliales","IE","ZA",2011,0,"NE","Aloe ferox"
"496","Aloe ferox","Liliaceae","Liliales","IE","ZA",2012,0,"NE","Aloe ferox"
"497","Aloe ferox","Liliaceae","Liliales","IE","ZA",2013,0,"NE","Aloe ferox"
"498","Aloe ferox","Liliaceae","Liliales","IE","ZA",2014,0,"NE","Aloe ferox"
"499","Aloe ferox","Liliaceae","Liliales","IE","ZA",2015,300,"NE","Aloe ferox"
"500","Aloe ferox","Liliaceae","Liliales","IE","ZA",2016,0,"NE","Aloe ferox"
"501","Aloe ferox","Liliaceae","Liliales","IE","ZA",2017,5.37,"NE","Aloe ferox"
"502","Aloe ferox","Liliaceae","Liliales","IE","ZA",2018,54.25,"NE","Aloe ferox"
"503","Aloe ferox","Liliaceae","Liliales","IE","ZA",2019,28.5,"NE","Aloe ferox"
"504","Aloe ferox","Liliaceae","Liliales","IE","ZA",2020,0,"NE","Aloe ferox"
"505","Aloe ferox","Liliaceae","Liliales","IN","ZA",2000,0,"NE","Aloe ferox"
"506","Aloe ferox","Liliaceae","Liliales","IN","ZA",2001,0,"NE","Aloe ferox"
"507","Aloe ferox","Liliaceae","Liliales","IN","ZA",2002,0,"NE","Aloe ferox"
"508","Aloe ferox","Liliaceae","Liliales","IN","ZA",2003,1000,"NE","Aloe ferox"
"509","Aloe ferox","Liliaceae","Liliales","IN","ZA",2004,0,"NE","Aloe ferox"
"510","Aloe ferox","Liliaceae","Liliales","IN","ZA",2005,0,"NE","Aloe ferox"
"511","Aloe ferox","Liliaceae","Liliales","IN","ZA",2006,0,"NE","Aloe ferox"
"512","Aloe ferox","Liliaceae","Liliales","IN","ZA",2007,0,"NE","Aloe ferox"
"513","Aloe ferox","Liliaceae","Liliales","IN","ZA",2008,0,"NE","Aloe ferox"
"514","Aloe ferox","Liliaceae","Liliales","IN","ZA",2009,0,"NE","Aloe ferox"
"515","Aloe ferox","Liliaceae","Liliales","IN","ZA",2010,0,"NE","Aloe ferox"
"516","Aloe ferox","Liliaceae","Liliales","IN","ZA",2011,0,"NE","Aloe ferox"
"517","Aloe ferox","Liliaceae","Liliales","IN","ZA",2012,0,"NE","Aloe ferox"
"518","Aloe ferox","Liliaceae","Liliales","IN","ZA",2013,0,"NE","Aloe ferox"
"519","Aloe ferox","Liliaceae","Liliales","IN","ZA",2014,0,"NE","Aloe ferox"
"520","Aloe ferox","Liliaceae","Liliales","IN","ZA",2015,0,"NE","Aloe ferox"
"521","Aloe ferox","Liliaceae","Liliales","IN","ZA",2016,0,"NE","Aloe ferox"
"522","Aloe ferox","Liliaceae","Liliales","IN","ZA",2017,0,"NE","Aloe ferox"
"523","Aloe ferox","Liliaceae","Liliales","IN","ZA",2018,0,"NE","Aloe ferox"
"524","Aloe ferox","Liliaceae","Liliales","IN","ZA",2019,0,"NE","Aloe ferox"
"525","Aloe ferox","Liliaceae","Liliales","IN","ZA",2020,0,"NE","Aloe ferox"
"526","Aloe ferox","Liliaceae","Liliales","IT","ZA",2000,66937,"NE","Aloe ferox"
"527","Aloe ferox","Liliaceae","Liliales","IT","ZA",2001,70750,"NE","Aloe ferox"
"528","Aloe ferox","Liliaceae","Liliales","IT","ZA",2002,51000,"NE","Aloe ferox"
"529","Aloe ferox","Liliaceae","Liliales","IT","ZA",2003,59066.8,"NE","Aloe ferox"
"530","Aloe ferox","Liliaceae","Liliales","IT","ZA",2004,94010.4,"NE","Aloe ferox"
"531","Aloe ferox","Liliaceae","Liliales","IT","ZA",2005,106602.38,"NE","Aloe ferox"
"532","Aloe ferox","Liliaceae","Liliales","IT","ZA",2006,65000,"NE","Aloe ferox"
"533","Aloe ferox","Liliaceae","Liliales","IT","ZA",2007,83000,"NE","Aloe ferox"
"534","Aloe ferox","Liliaceae","Liliales","IT","ZA",2008,89000,"NE","Aloe ferox"
"535","Aloe ferox","Liliaceae","Liliales","IT","ZA",2009,5000,"NE","Aloe ferox"
"536","Aloe ferox","Liliaceae","Liliales","IT","ZA",2010,64000,"NE","Aloe ferox"
"537","Aloe ferox","Liliaceae","Liliales","IT","ZA",2011,76000,"NE","Aloe ferox"
"538","Aloe ferox","Liliaceae","Liliales","IT","ZA",2012,44000,"NE","Aloe ferox"
"539","Aloe ferox","Liliaceae","Liliales","IT","ZA",2013,58905,"NE","Aloe ferox"
"540","Aloe ferox","Liliaceae","Liliales","IT","ZA",2014,96000,"NE","Aloe ferox"
"541","Aloe ferox","Liliaceae","Liliales","IT","ZA",2015,94753.05,"NE","Aloe ferox"
"542","Aloe ferox","Liliaceae","Liliales","IT","ZA",2016,69000,"NE","Aloe ferox"
"543","Aloe ferox","Liliaceae","Liliales","IT","ZA",2017,85000,"NE","Aloe ferox"
"544","Aloe ferox","Liliaceae","Liliales","IT","ZA",2018,101518,"NE","Aloe ferox"
"545","Aloe ferox","Liliaceae","Liliales","IT","ZA",2019,79200,"NE","Aloe ferox"
"546","Aloe ferox","Liliaceae","Liliales","IT","ZA",2020,36000,"NE","Aloe ferox"
"547","Aloe ferox","Liliaceae","Liliales","JP","ZA",2000,37000,"NE","Aloe ferox"
"548","Aloe ferox","Liliaceae","Liliales","JP","ZA",2001,28100,"NE","Aloe ferox"
"549","Aloe ferox","Liliaceae","Liliales","JP","ZA",2002,23000,"NE","Aloe ferox"
