"","Taxon","Family","Order","Importer","Exporter","Year","mass"
"388","Aloe ferox","Liliaceae","Liliales","ES","ZA",2009,7000
"389","Aloe ferox","Liliaceae","Liliales","ES","ZA",2010,0
"390","Aloe ferox","Liliaceae","Liliales","ES","ZA",2011,17000
"391","Aloe ferox","Liliaceae","Liliales","ES","ZA",2012,10000
"392","Aloe ferox","Liliaceae","Liliales","ES","ZA",2013,5000
"393","Aloe ferox","Liliaceae","Liliales","ES","ZA",2014,10000
"394","Aloe ferox","Liliaceae","Liliales","ES","ZA",2015,15000
"395","Aloe ferox","Liliaceae","Liliales","ES","ZA",2016,11500
"396","Aloe ferox","Liliaceae","Liliales","ES","ZA",2017,15000
"397","Aloe ferox","Liliaceae","Liliales","ES","ZA",2018,26500
"398","Aloe ferox","Liliaceae","Liliales","ES","ZA",2019,8500
"399","Aloe ferox","Liliaceae","Liliales","ES","ZA",2020,6500
"400","Aloe ferox","Liliaceae","Liliales","FR","ZA",2000,0
"401","Aloe ferox","Liliaceae","Liliales","FR","ZA",2001,4000
"402","Aloe ferox","Liliaceae","Liliales","FR","ZA",2002,18800
"403","Aloe ferox","Liliaceae","Liliales","FR","ZA",2003,14000
"404","Aloe ferox","Liliaceae","Liliales","FR","ZA",2004,5000
"405","Aloe ferox","Liliaceae","Liliales","FR","ZA",2005,19937
"406","Aloe ferox","Liliaceae","Liliales","FR","ZA",2006,22040
"407","Aloe ferox","Liliaceae","Liliales","FR","ZA",2007,18998.3
"408","Aloe ferox","Liliaceae","Liliales","FR","ZA",2008,30146.2
"409","Aloe ferox","Liliaceae","Liliales","FR","ZA",2009,14887
"410","Aloe ferox","Liliaceae","Liliales","FR","ZA",2010,46509
"411","Aloe ferox","Liliaceae","Liliales","FR","ZA",2011,20814
"412","Aloe ferox","Liliaceae","Liliales","FR","ZA",2012,29390.1
"413","Aloe ferox","Liliaceae","Liliales","FR","ZA",2013,13500
"414","Aloe ferox","Liliaceae","Liliales","FR","ZA",2014,8200
"415","Aloe ferox","Liliaceae","Liliales","FR","ZA",2015,4500
"416","Aloe ferox","Liliaceae","Liliales","FR","ZA",2016,13600
"417","Aloe ferox","Liliaceae","Liliales","FR","ZA",2017,1000
"418","Aloe ferox","Liliaceae","Liliales","FR","ZA",2018,12000
"419","Aloe ferox","Liliaceae","Liliales","FR","ZA",2019,0
"420","Aloe ferox","Liliaceae","Liliales","FR","ZA",2020,5000
"421","Aloe ferox","Liliaceae","Liliales","GB","ZA",2000,0
"422","Aloe ferox","Liliaceae","Liliales","GB","ZA",2001,0
"423","Aloe ferox","Liliaceae","Liliales","GB","ZA",2002,0
"424","Aloe ferox","Liliaceae","Liliales","GB","ZA",2003,0
"425","Aloe ferox","Liliaceae","Liliales","GB","ZA",2004,0
"426","Aloe ferox","Liliaceae","Liliales","GB","ZA",2005,0
"427","Aloe ferox","Liliaceae","Liliales","GB","ZA",2006,0
"428","Aloe ferox","Liliaceae","Liliales","GB","ZA",2007,0
"429","Aloe ferox","Liliaceae","Liliales","GB","ZA",2008,0
"430","Aloe ferox","Liliaceae","Liliales","GB","ZA",2009,0
"431","Aloe ferox","Liliaceae","Liliales","GB","ZA",2010,5760
"432","Aloe ferox","Liliaceae","Liliales","GB","ZA",2011,1700
"433","Aloe ferox","Liliaceae","Liliales","GB","ZA",2012,0
"434","Aloe ferox","Liliaceae","Liliales","GB","ZA",2013,600
"435","Aloe ferox","Liliaceae","Liliales","GB","ZA",2014,500
"436","Aloe ferox","Liliaceae","Liliales","GB","ZA",2015,0
"437","Aloe ferox","Liliaceae","Liliales","GB","ZA",2016,1000
"438","Aloe ferox","Liliaceae","Liliales","GB","ZA",2017,0
"439","Aloe ferox","Liliaceae","Liliales","GB","ZA",2018,0
"440","Aloe ferox","Liliaceae","Liliales","GB","ZA",2019,0
"441","Aloe ferox","Liliaceae","Liliales","GB","ZA",2020,0
"442","Aloe ferox","Liliaceae","Liliales","HK","ZA",2000,0
"443","Aloe ferox","Liliaceae","Liliales","HK","ZA",2001,0
"444","Aloe ferox","Liliaceae","Liliales","HK","ZA",2002,0
"445","Aloe ferox","Liliaceae","Liliales","HK","ZA",2003,0
"446","Aloe ferox","Liliaceae","Liliales","HK","ZA",2004,0
"447","Aloe ferox","Liliaceae","Liliales","HK","ZA",2005,0
"448","Aloe ferox","Liliaceae","Liliales","HK","ZA",2006,0
"449","Aloe ferox","Liliaceae","Liliales","HK","ZA",2007,0
"450","Aloe ferox","Liliaceae","Liliales","HK","ZA",2008,0
"451","Aloe ferox","Liliaceae","Liliales","HK","ZA",2009,0
"452","Aloe ferox","Liliaceae","Liliales","HK","ZA",2010,0
"453","Aloe ferox","Liliaceae","Liliales","HK","ZA",2011,0
"454","Aloe ferox","Liliaceae","Liliales","HK","ZA",2012,0
"455","Aloe ferox","Liliaceae","Liliales","HK","ZA",2013,0
"456","Aloe ferox","Liliaceae","Liliales","HK","ZA",2014,0
"457","Aloe ferox","Liliaceae","Liliales","HK","ZA",2015,0
"458","Aloe ferox","Liliaceae","Liliales","HK","ZA",2016,0
"459","Aloe ferox","Liliaceae","Liliales","HK","ZA",2017,0
"460","Aloe ferox","Liliaceae","Liliales","HK","ZA",2018,36.91
"461","Aloe ferox","Liliaceae","Liliales","HK","ZA",2019,0
"462","Aloe ferox","Liliaceae","Liliales","HK","ZA",2020,0
"463","Aloe ferox","Liliaceae","Liliales","HU","ZA",2000,0
"464","Aloe ferox","Liliaceae","Liliales","HU","ZA",2001,0
"465","Aloe ferox","Liliaceae","Liliales","HU","ZA",2002,0
"466","Aloe ferox","Liliaceae","Liliales","HU","ZA",2003,0
"467","Aloe ferox","Liliaceae","Liliales","HU","ZA",2004,0
"468","Aloe ferox","Liliaceae","Liliales","HU","ZA",2005,0
"469","Aloe ferox","Liliaceae","Liliales","HU","ZA",2006,0
"470","Aloe ferox","Liliaceae","Liliales","HU","ZA",2007,0
"471","Aloe ferox","Liliaceae","Liliales","HU","ZA",2008,0
"472","Aloe ferox","Liliaceae","Liliales","HU","ZA",2009,0
"473","Aloe ferox","Liliaceae","Liliales","HU","ZA",2010,0
"474","Aloe ferox","Liliaceae","Liliales","HU","ZA",2011,0
"475","Aloe ferox","Liliaceae","Liliales","HU","ZA",2012,0
"476","Aloe ferox","Liliaceae","Liliales","HU","ZA",2013,0
"477","Aloe ferox","Liliaceae","Liliales","HU","ZA",2014,200
"478","Aloe ferox","Liliaceae","Liliales","HU","ZA",2015,660
"479","Aloe ferox","Liliaceae","Liliales","HU","ZA",2016,0
"480","Aloe ferox","Liliaceae","Liliales","HU","ZA",2017,0
"481","Aloe ferox","Liliaceae","Liliales","HU","ZA",2018,0
"482","Aloe ferox","Liliaceae","Liliales","HU","ZA",2019,0
"483","Aloe ferox","Liliaceae","Liliales","HU","ZA",2020,0
"484","Aloe ferox","Liliaceae","Liliales","IE","ZA",2000,0
"485","Aloe ferox","Liliaceae","Liliales","IE","ZA",2001,0
"486","Aloe ferox","Liliaceae","Liliales","IE","ZA",2002,0
"487","Aloe ferox","Liliaceae","Liliales","IE","ZA",2003,0
"488","Aloe ferox","Liliaceae","Liliales","IE","ZA",2004,0
"489","Aloe ferox","Liliaceae","Liliales","IE","ZA",2005,0
"490","Aloe ferox","Liliaceae","Liliales","IE","ZA",2006,0
"491","Aloe ferox","Liliaceae","Liliales","IE","ZA",2007,0
"492","Aloe ferox","Liliaceae","Liliales","IE","ZA",2008,0
"493","Aloe ferox","Liliaceae","Liliales","IE","ZA",2009,0
"494","Aloe ferox","Liliaceae","Liliales","IE","ZA",2010,0
"495","Aloe ferox","Liliaceae","Liliales","IE","ZA",2011,0
"496","Aloe ferox","Liliaceae","Liliales","IE","ZA",2012,0
"497","Aloe ferox","Liliaceae","Liliales","IE","ZA",2013,0
"498","Aloe ferox","Liliaceae","Liliales","IE","ZA",2014,0
"499","Aloe ferox","Liliaceae","Liliales","IE","ZA",2015,300
"500","Aloe ferox","Liliaceae","Liliales","IE","ZA",2016,0
"501","Aloe ferox","Liliaceae","Liliales","IE","ZA",2017,5.37
"502","Aloe ferox","Liliaceae","Liliales","IE","ZA",2018,54.25
"503","Aloe ferox","Liliaceae","Liliales","IE","ZA",2019,28.5
"504","Aloe ferox","Liliaceae","Liliales","IE","ZA",2020,0
"505","Aloe ferox","Liliaceae","Liliales","IN","ZA",2000,0
"506","Aloe ferox","Liliaceae","Liliales","IN","ZA",2001,0
"507","Aloe ferox","Liliaceae","Liliales","IN","ZA",2002,0
"508","Aloe ferox","Liliaceae","Liliales","IN","ZA",2003,1000
"509","Aloe ferox","Liliaceae","Liliales","IN","ZA",2004,0
"510","Aloe ferox","Liliaceae","Liliales","IN","ZA",2005,0
"511","Aloe ferox","Liliaceae","Liliales","IN","ZA",2006,0
"512","Aloe ferox","Liliaceae","Liliales","IN","ZA",2007,0
"513","Aloe ferox","Liliaceae","Liliales","IN","ZA",2008,0
"514","Aloe ferox","Liliaceae","Liliales","IN","ZA",2009,0
"515","Aloe ferox","Liliaceae","Liliales","IN","ZA",2010,0
"516","Aloe ferox","Liliaceae","Liliales","IN","ZA",2011,0
"517","Aloe ferox","Liliaceae","Liliales","IN","ZA",2012,0
"518","Aloe ferox","Liliaceae","Liliales","IN","ZA",2013,0
"519","Aloe ferox","Liliaceae","Liliales","IN","ZA",2014,0
"520","Aloe ferox","Liliaceae","Liliales","IN","ZA",2015,0
"521","Aloe ferox","Liliaceae","Liliales","IN","ZA",2016,0
"522","Aloe ferox","Liliaceae","Liliales","IN","ZA",2017,0
"523","Aloe ferox","Liliaceae","Liliales","IN","ZA",2018,0
"524","Aloe ferox","Liliaceae","Liliales","IN","ZA",2019,0
"525","Aloe ferox","Liliaceae","Liliales","IN","ZA",2020,0
"526","Aloe ferox","Liliaceae","Liliales","IT","ZA",2000,66937
"527","Aloe ferox","Liliaceae","Liliales","IT","ZA",2001,70750
"528","Aloe ferox","Liliaceae","Liliales","IT","ZA",2002,51000
"529","Aloe ferox","Liliaceae","Liliales","IT","ZA",2003,59066.8
"530","Aloe ferox","Liliaceae","Liliales","IT","ZA",2004,94010.4
"531","Aloe ferox","Liliaceae","Liliales","IT","ZA",2005,106602.38
"532","Aloe ferox","Liliaceae","Liliales","IT","ZA",2006,65000
"533","Aloe ferox","Liliaceae","Liliales","IT","ZA",2007,83000
"534","Aloe ferox","Liliaceae","Liliales","IT","ZA",2008,89000
"535","Aloe ferox","Liliaceae","Liliales","IT","ZA",2009,5000
"536","Aloe ferox","Liliaceae","Liliales","IT","ZA",2010,64000
"537","Aloe ferox","Liliaceae","Liliales","IT","ZA",2011,76000
"538","Aloe ferox","Liliaceae","Liliales","IT","ZA",2012,44000
"539","Aloe ferox","Liliaceae","Liliales","IT","ZA",2013,58905
"540","Aloe ferox","Liliaceae","Liliales","IT","ZA",2014,96000
"541","Aloe ferox","Liliaceae","Liliales","IT","ZA",2015,94753.05
"542","Aloe ferox","Liliaceae","Liliales","IT","ZA",2016,69000
"543","Aloe ferox","Liliaceae","Liliales","IT","ZA",2017,85000
"544","Aloe ferox","Liliaceae","Liliales","IT","ZA",2018,101518
"545","Aloe ferox","Liliaceae","Liliales","IT","ZA",2019,79200
"546","Aloe ferox","Liliaceae","Liliales","IT","ZA",2020,36000
"547","Aloe ferox","Liliaceae","Liliales","JP","ZA",2000,37000
"548","Aloe ferox","Liliaceae","Liliales","JP","ZA",2001,28100
"549","Aloe ferox","Liliaceae","Liliales","JP","ZA",2002,23000
"550","Aloe ferox","Liliaceae","Liliales","JP","ZA",2003,3
"551","Aloe ferox","Liliaceae","Liliales","JP","ZA",2004,8500
"552","Aloe ferox","Liliaceae","Liliales","JP","ZA",2005,3000
"553","Aloe ferox","Liliaceae","Liliales","JP","ZA",2006,18570
"554","Aloe ferox","Liliaceae","Liliales","JP","ZA",2007,32000
"555","Aloe ferox","Liliaceae","Liliales","JP","ZA",2008,15000
"556","Aloe ferox","Liliaceae","Liliales","JP","ZA",2009,38000
"557","Aloe ferox","Liliaceae","Liliales","JP","ZA",2010,15000
"558","Aloe ferox","Liliaceae","Liliales","JP","ZA",2011,18000
"559","Aloe ferox","Liliaceae","Liliales","JP","ZA",2012,17110
"560","Aloe ferox","Liliaceae","Liliales","JP","ZA",2013,1.804
"561","Aloe ferox","Liliaceae","Liliales","JP","ZA",2014,23008
"562","Aloe ferox","Liliaceae","Liliales","JP","ZA",2015,5001.068
"563","Aloe ferox","Liliaceae","Liliales","JP","ZA",2016,1.646
"564","Aloe ferox","Liliaceae","Liliales","JP","ZA",2017,11000.306
"565","Aloe ferox","Liliaceae","Liliales","JP","ZA",2018,11001
"566","Aloe ferox","Liliaceae","Liliales","JP","ZA",2019,3003
"567","Aloe ferox","Liliaceae","Liliales","JP","ZA",2020,14000.75
"568","Aloe ferox","Liliaceae","Liliales","KR","ZA",2000,0
"569","Aloe ferox","Liliaceae","Liliales","KR","ZA",2001,0
"570","Aloe ferox","Liliaceae","Liliales","KR","ZA",2002,0
"571","Aloe ferox","Liliaceae","Liliales","KR","ZA",2003,0
"572","Aloe ferox","Liliaceae","Liliales","KR","ZA",2004,0
"573","Aloe ferox","Liliaceae","Liliales","KR","ZA",2005,0
"574","Aloe ferox","Liliaceae","Liliales","KR","ZA",2006,0
"575","Aloe ferox","Liliaceae","Liliales","KR","ZA",2007,0
"576","Aloe ferox","Liliaceae","Liliales","KR","ZA",2008,0
"577","Aloe ferox","Liliaceae","Liliales","KR","ZA",2009,0
"578","Aloe ferox","Liliaceae","Liliales","KR","ZA",2010,0
"579","Aloe ferox","Liliaceae","Liliales","KR","ZA",2011,0
"580","Aloe ferox","Liliaceae","Liliales","KR","ZA",2012,0
"581","Aloe ferox","Liliaceae","Liliales","KR","ZA",2013,1000
"582","Aloe ferox","Liliaceae","Liliales","KR","ZA",2014,0
"583","Aloe ferox","Liliaceae","Liliales","KR","ZA",2015,0
"584","Aloe ferox","Liliaceae","Liliales","KR","ZA",2016,3500
"585","Aloe ferox","Liliaceae","Liliales","KR","ZA",2017,0
"586","Aloe ferox","Liliaceae","Liliales","KR","ZA",2018,9762.279602
"587","Aloe ferox","Liliaceae","Liliales","KR","ZA",2019,0
"588","Aloe ferox","Liliaceae","Liliales","KR","ZA",2020,0
"589","Aloe ferox","Liliaceae","Liliales","LV","CH",2000,0
"590","Aloe ferox","Liliaceae","Liliales","LV","CH",2001,0
"591","Aloe ferox","Liliaceae","Liliales","LV","CH",2002,0
"592","Aloe ferox","Liliaceae","Liliales","LV","CH",2003,0
"593","Aloe ferox","Liliaceae","Liliales","LV","CH",2004,0
"594","Aloe ferox","Liliaceae","Liliales","LV","CH",2005,0
"595","Aloe ferox","Liliaceae","Liliales","LV","CH",2006,0
"596","Aloe ferox","Liliaceae","Liliales","LV","CH",2007,0
"597","Aloe ferox","Liliaceae","Liliales","LV","CH",2008,0
"598","Aloe ferox","Liliaceae","Liliales","LV","CH",2009,0
"599","Aloe ferox","Liliaceae","Liliales","LV","CH",2010,0
"600","Aloe ferox","Liliaceae","Liliales","LV","CH",2011,0
"601","Aloe ferox","Liliaceae","Liliales","LV","CH",2012,0
"602","Aloe ferox","Liliaceae","Liliales","LV","CH",2013,0
"603","Aloe ferox","Liliaceae","Liliales","LV","CH",2014,0
"604","Aloe ferox","Liliaceae","Liliales","LV","CH",2015,0
"605","Aloe ferox","Liliaceae","Liliales","LV","CH",2016,0
"606","Aloe ferox","Liliaceae","Liliales","LV","CH",2017,0.000634
"607","Aloe ferox","Liliaceae","Liliales","LV","CH",2018,0
"608","Aloe ferox","Liliaceae","Liliales","LV","CH",2019,0
"609","Aloe ferox","Liliaceae","Liliales","LV","CH",2020,0
"610","Aloe ferox","Liliaceae","Liliales","LV","ZA",2000,0
"611","Aloe ferox","Liliaceae","Liliales","LV","ZA",2001,0
"612","Aloe ferox","Liliaceae","Liliales","LV","ZA",2002,0
"613","Aloe ferox","Liliaceae","Liliales","LV","ZA",2003,0
"614","Aloe ferox","Liliaceae","Liliales","LV","ZA",2004,0
"615","Aloe ferox","Liliaceae","Liliales","LV","ZA",2005,0
"616","Aloe ferox","Liliaceae","Liliales","LV","ZA",2006,0
"617","Aloe ferox","Liliaceae","Liliales","LV","ZA",2007,0
"618","Aloe ferox","Liliaceae","Liliales","LV","ZA",2008,0
"619","Aloe ferox","Liliaceae","Liliales","LV","ZA",2009,0
"620","Aloe ferox","Liliaceae","Liliales","LV","ZA",2010,0
"621","Aloe ferox","Liliaceae","Liliales","LV","ZA",2011,0
"622","Aloe ferox","Liliaceae","Liliales","LV","ZA",2012,0
"623","Aloe ferox","Liliaceae","Liliales","LV","ZA",2013,0
"624","Aloe ferox","Liliaceae","Liliales","LV","ZA",2014,0
"625","Aloe ferox","Liliaceae","Liliales","LV","ZA",2015,20
"626","Aloe ferox","Liliaceae","Liliales","LV","ZA",2016,0
"627","Aloe ferox","Liliaceae","Liliales","LV","ZA",2017,600
"628","Aloe ferox","Liliaceae","Liliales","LV","ZA",2018,0
"629","Aloe ferox","Liliaceae","Liliales","LV","ZA",2019,0
"630","Aloe ferox","Liliaceae","Liliales","LV","ZA",2020,0
"631","Aloe ferox","Liliaceae","Liliales","MX","ZA",2000,0
"632","Aloe ferox","Liliaceae","Liliales","MX","ZA",2001,0
"633","Aloe ferox","Liliaceae","Liliales","MX","ZA",2002,0
"634","Aloe ferox","Liliaceae","Liliales","MX","ZA",2003,0
"635","Aloe ferox","Liliaceae","Liliales","MX","ZA",2004,0
"636","Aloe ferox","Liliaceae","Liliales","MX","ZA",2005,0
"637","Aloe ferox","Liliaceae","Liliales","MX","ZA",2006,0
"638","Aloe ferox","Liliaceae","Liliales","MX","ZA",2007,0
"639","Aloe ferox","Liliaceae","Liliales","MX","ZA",2008,0
"640","Aloe ferox","Liliaceae","Liliales","MX","ZA",2009,0
"641","Aloe ferox","Liliaceae","Liliales","MX","ZA",2010,0
"642","Aloe ferox","Liliaceae","Liliales","MX","ZA",2011,0
"643","Aloe ferox","Liliaceae","Liliales","MX","ZA",2012,0
"644","Aloe ferox","Liliaceae","Liliales","MX","ZA",2013,0
"645","Aloe ferox","Liliaceae","Liliales","MX","ZA",2014,0
"646","Aloe ferox","Liliaceae","Liliales","MX","ZA",2015,0
"647","Aloe ferox","Liliaceae","Liliales","MX","ZA",2016,0
"648","Aloe ferox","Liliaceae","Liliales","MX","ZA",2017,0
"649","Aloe ferox","Liliaceae","Liliales","MX","ZA",2018,1000
"650","Aloe ferox","Liliaceae","Liliales","MX","ZA",2019,1000
"651","Aloe ferox","Liliaceae","Liliales","MX","ZA",2020,0
"652","Aloe ferox","Liliaceae","Liliales","NL","ZA",2000,0
"653","Aloe ferox","Liliaceae","Liliales","NL","ZA",2001,0
"654","Aloe ferox","Liliaceae","Liliales","NL","ZA",2002,100
"655","Aloe ferox","Liliaceae","Liliales","NL","ZA",2003,1150
"656","Aloe ferox","Liliaceae","Liliales","NL","ZA",2004,0
"657","Aloe ferox","Liliaceae","Liliales","NL","ZA",2005,500
"658","Aloe ferox","Liliaceae","Liliales","NL","ZA",2006,0
"659","Aloe ferox","Liliaceae","Liliales","NL","ZA",2007,0
"660","Aloe ferox","Liliaceae","Liliales","NL","ZA",2008,0
"661","Aloe ferox","Liliaceae","Liliales","NL","ZA",2009,0
"662","Aloe ferox","Liliaceae","Liliales","NL","ZA",2010,0
"663","Aloe ferox","Liliaceae","Liliales","NL","ZA",2011,0
"664","Aloe ferox","Liliaceae","Liliales","NL","ZA",2012,0.02
"665","Aloe ferox","Liliaceae","Liliales","NL","ZA",2013,0
"666","Aloe ferox","Liliaceae","Liliales","NL","ZA",2014,0
"667","Aloe ferox","Liliaceae","Liliales","NL","ZA",2015,576
"668","Aloe ferox","Liliaceae","Liliales","NL","ZA",2016,0
"669","Aloe ferox","Liliaceae","Liliales","NL","ZA",2017,0
"670","Aloe ferox","Liliaceae","Liliales","NL","ZA",2018,0
"671","Aloe ferox","Liliaceae","Liliales","NL","ZA",2019,0
"672","Aloe ferox","Liliaceae","Liliales","NL","ZA",2020,0
"673","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2000,0
"674","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2001,0
"675","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2002,0
"676","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2003,0
"677","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2004,0
"678","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2005,0
"679","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2006,0
"680","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2007,0
"681","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2008,0
"682","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2009,0
"683","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2010,0
"684","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2011,0
"685","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2012,5.1
"686","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2013,0
"687","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2014,0
"688","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2015,0
"689","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2016,0
"690","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2017,0
"691","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2018,0
"692","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2019,0
"693","Aloe ferox","Liliaceae","Liliales","NZ","ZA",2020,0
"694","Aloe ferox","Liliaceae","Liliales","PL","ZA",2000,0
"695","Aloe ferox","Liliaceae","Liliales","PL","ZA",2001,15000
"696","Aloe ferox","Liliaceae","Liliales","PL","ZA",2002,11000
"697","Aloe ferox","Liliaceae","Liliales","PL","ZA",2003,10750
"698","Aloe ferox","Liliaceae","Liliales","PL","ZA",2004,0
"699","Aloe ferox","Liliaceae","Liliales","PL","ZA",2005,4000
"700","Aloe ferox","Liliaceae","Liliales","PL","ZA",2006,0
"701","Aloe ferox","Liliaceae","Liliales","PL","ZA",2007,0
"702","Aloe ferox","Liliaceae","Liliales","PL","ZA",2008,0
"703","Aloe ferox","Liliaceae","Liliales","PL","ZA",2009,0
"704","Aloe ferox","Liliaceae","Liliales","PL","ZA",2010,0
"705","Aloe ferox","Liliaceae","Liliales","PL","ZA",2011,0
"706","Aloe ferox","Liliaceae","Liliales","PL","ZA",2012,0
"707","Aloe ferox","Liliaceae","Liliales","PL","ZA",2013,560
"708","Aloe ferox","Liliaceae","Liliales","PL","ZA",2014,0
"709","Aloe ferox","Liliaceae","Liliales","PL","ZA",2015,0
"710","Aloe ferox","Liliaceae","Liliales","PL","ZA",2016,0
"711","Aloe ferox","Liliaceae","Liliales","PL","ZA",2017,0
"712","Aloe ferox","Liliaceae","Liliales","PL","ZA",2018,0
"713","Aloe ferox","Liliaceae","Liliales","PL","ZA",2019,0
"714","Aloe ferox","Liliaceae","Liliales","PL","ZA",2020,0
"715","Aloe ferox","Liliaceae","Liliales","SE","ZA",2000,0
"716","Aloe ferox","Liliaceae","Liliales","SE","ZA",2001,0
"717","Aloe ferox","Liliaceae","Liliales","SE","ZA",2002,0
"718","Aloe ferox","Liliaceae","Liliales","SE","ZA",2003,0
"719","Aloe ferox","Liliaceae","Liliales","SE","ZA",2004,0
"720","Aloe ferox","Liliaceae","Liliales","SE","ZA",2005,68
"721","Aloe ferox","Liliaceae","Liliales","SE","ZA",2006,3
"722","Aloe ferox","Liliaceae","Liliales","SE","ZA",2007,0
"723","Aloe ferox","Liliaceae","Liliales","SE","ZA",2008,0
"724","Aloe ferox","Liliaceae","Liliales","SE","ZA",2009,0
"725","Aloe ferox","Liliaceae","Liliales","SE","ZA",2010,0
"726","Aloe ferox","Liliaceae","Liliales","SE","ZA",2011,62.1
"727","Aloe ferox","Liliaceae","Liliales","SE","ZA",2012,0
"728","Aloe ferox","Liliaceae","Liliales","SE","ZA",2013,0
"729","Aloe ferox","Liliaceae","Liliales","SE","ZA",2014,0
"730","Aloe ferox","Liliaceae","Liliales","SE","ZA",2015,200
