"","V1","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume","Clean_code","IUCNName","Threat"
"209",209,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2016,,0,"CR","Aquilaria crassna","threatened"
"210",210,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2017,,0,"CR","Aquilaria crassna","threatened"
"211",211,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2018,,0,"CR","Aquilaria crassna","threatened"
"212",212,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2019,,0,"CR","Aquilaria crassna","threatened"
"213",213,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2020,,0,"CR","Aquilaria crassna","threatened"
"214",214,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2005,,0,"CR","Aquilaria crassna","threatened"
"215",215,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2006,,0,"CR","Aquilaria crassna","threatened"
"216",216,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2007,,0,"CR","Aquilaria crassna","threatened"
"217",217,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2008,,0,"CR","Aquilaria crassna","threatened"
"218",218,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2009,,0,"CR","Aquilaria crassna","threatened"
"219",219,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2010,0.296150049358341,0.296150049358341,"CR","Aquilaria crassna","threatened"
"220",220,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2011,,0,"CR","Aquilaria crassna","threatened"
"221",221,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2012,,0,"CR","Aquilaria crassna","threatened"
"222",222,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2013,,0,"CR","Aquilaria crassna","threatened"
"223",223,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2014,0.158440276406713,0.158440276406713,"CR","Aquilaria crassna","threatened"
"224",224,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2015,,0,"CR","Aquilaria crassna","threatened"
"225",225,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2016,,0,"CR","Aquilaria crassna","threatened"
"226",226,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2017,,0,"CR","Aquilaria crassna","threatened"
"227",227,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2018,,0,"CR","Aquilaria crassna","threatened"
"228",228,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2019,,0,"CR","Aquilaria crassna","threatened"
"229",229,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2020,,0,"CR","Aquilaria crassna","threatened"
"230",230,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2005,,0,"CR","Aquilaria crassna","threatened"
"231",231,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2006,,0,"CR","Aquilaria crassna","threatened"
"232",232,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2007,,0,"CR","Aquilaria crassna","threatened"
"233",233,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2008,,0,"CR","Aquilaria crassna","threatened"
"234",234,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2009,,0,"CR","Aquilaria crassna","threatened"
"235",235,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2010,,0,"CR","Aquilaria crassna","threatened"
"236",236,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2011,0.888450148075024,0.888450148075024,"CR","Aquilaria crassna","threatened"
"237",237,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2012,,0,"CR","Aquilaria crassna","threatened"
"238",238,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2013,,0,"CR","Aquilaria crassna","threatened"
"239",239,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2014,,0,"CR","Aquilaria crassna","threatened"
"240",240,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2015,,0,"CR","Aquilaria crassna","threatened"
"241",241,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2016,,0,"CR","Aquilaria crassna","threatened"
"242",242,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2017,,0,"CR","Aquilaria crassna","threatened"
"243",243,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2018,,0,"CR","Aquilaria crassna","threatened"
"244",244,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2019,,0,"CR","Aquilaria crassna","threatened"
"245",245,"Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2020,,0,"CR","Aquilaria crassna","threatened"
"246",246,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2005,,0,"NE","Aquilaria filaria","not threatened"
"247",247,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2006,0.0236920039486673,0.0236920039486673,"NE","Aquilaria filaria","not threatened"
"248",248,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2007,,0,"NE","Aquilaria filaria","not threatened"
"249",249,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2008,,0,"NE","Aquilaria filaria","not threatened"
"250",250,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2009,,0,"NE","Aquilaria filaria","not threatened"
"251",251,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2010,,0,"NE","Aquilaria filaria","not threatened"
"252",252,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2011,,0,"NE","Aquilaria filaria","not threatened"
"253",253,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2012,,0,"NE","Aquilaria filaria","not threatened"
"254",254,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2013,,0,"NE","Aquilaria filaria","not threatened"
"255",255,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2014,,0,"NE","Aquilaria filaria","not threatened"
"256",256,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2015,,0,"NE","Aquilaria filaria","not threatened"
"257",257,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2016,,0,"NE","Aquilaria filaria","not threatened"
"258",258,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2017,,0,"NE","Aquilaria filaria","not threatened"
"259",259,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2018,,0,"VU","Aquilaria filaria","threatened"
"260",260,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2019,,0,"VU","Aquilaria filaria","threatened"
"261",261,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2020,,0,"VU","Aquilaria filaria","threatened"
"262",262,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2005,,0,"NE","Aquilaria filaria","not threatened"
"263",263,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2006,3.071076011846,3.071076011846,"NE","Aquilaria filaria","not threatened"
"264",264,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2007,26.1293188548864,26.1293188548864,"NE","Aquilaria filaria","not threatened"
"265",265,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2008,51.3820335636722,51.3820335636722,"NE","Aquilaria filaria","not threatened"
"266",266,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2009,99.7285291214214,99.7285291214214,"NE","Aquilaria filaria","not threatened"
"267",267,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2010,97.6495557749259,97.6495557749259,"NE","Aquilaria filaria","not threatened"
"268",268,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2011,108.787759131293,108.787759131293,"NE","Aquilaria filaria","not threatened"
"269",269,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2012,25.172754195459,25.172754195459,"NE","Aquilaria filaria","not threatened"
"270",270,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2013,66.4708785784797,66.4708785784797,"NE","Aquilaria filaria","not threatened"
"271",271,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2014,37.2675222112537,37.2675222112537,"NE","Aquilaria filaria","not threatened"
"272",272,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2015,,0,"NE","Aquilaria filaria","not threatened"
"273",273,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2016,7.69397828232971,7.69397828232971,"NE","Aquilaria filaria","not threatened"
"274",274,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2017,52.220730503455,52.220730503455,"NE","Aquilaria filaria","not threatened"
"275",275,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2018,81.056268509378,81.056268509378,"VU","Aquilaria filaria","threatened"
"276",276,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2019,50.3588351431391,50.3588351431391,"VU","Aquilaria filaria","threatened"
"277",277,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2020,27.319842053307,27.319842053307,"VU","Aquilaria filaria","threatened"
"278",278,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2005,,0,"NE","Aquilaria filaria","not threatened"
"279",279,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2006,,0,"NE","Aquilaria filaria","not threatened"
"280",280,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2007,,0,"NE","Aquilaria filaria","not threatened"
"281",281,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2008,,0,"NE","Aquilaria filaria","not threatened"
"282",282,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2009,6.51530108588351,6.51530108588351,"NE","Aquilaria filaria","not threatened"
"283",283,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2010,,0,"NE","Aquilaria filaria","not threatened"
"284",284,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2011,6.90769990128331,6.90769990128331,"NE","Aquilaria filaria","not threatened"
"285",285,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2012,,0,"NE","Aquilaria filaria","not threatened"
"286",286,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2013,,0,"NE","Aquilaria filaria","not threatened"
"287",287,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2014,,0,"NE","Aquilaria filaria","not threatened"
"288",288,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2015,,0,"NE","Aquilaria filaria","not threatened"
"289",289,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2016,,0,"NE","Aquilaria filaria","not threatened"
"290",290,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2017,,0,"NE","Aquilaria filaria","not threatened"
"291",291,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2018,,0,"VU","Aquilaria filaria","threatened"
"292",292,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2019,,0,"VU","Aquilaria filaria","threatened"
"293",293,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2020,,0,"VU","Aquilaria filaria","threatened"
"294",294,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2005,,0,"NE","Aquilaria filaria","not threatened"
"295",295,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2006,,0,"NE","Aquilaria filaria","not threatened"
"296",296,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2007,,0,"NE","Aquilaria filaria","not threatened"
"297",297,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2008,0.162882527147088,0.162882527147088,"NE","Aquilaria filaria","not threatened"
"298",298,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2009,,0,"NE","Aquilaria filaria","not threatened"
"299",299,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2010,,0,"NE","Aquilaria filaria","not threatened"
"300",300,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2011,,0,"NE","Aquilaria filaria","not threatened"
"301",301,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2012,,0,"NE","Aquilaria filaria","not threatened"
"302",302,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2013,,0,"NE","Aquilaria filaria","not threatened"
"303",303,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2014,,0,"NE","Aquilaria filaria","not threatened"
"304",304,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2015,,0,"NE","Aquilaria filaria","not threatened"
"305",305,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2016,,0,"NE","Aquilaria filaria","not threatened"
"306",306,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2017,,0,"NE","Aquilaria filaria","not threatened"
"307",307,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2018,,0,"VU","Aquilaria filaria","threatened"
"308",308,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2019,,0,"VU","Aquilaria filaria","threatened"
"309",309,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2020,,0,"VU","Aquilaria filaria","threatened"
"310",310,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2005,,0,"NE","Aquilaria filaria","not threatened"
"311",311,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2006,,0,"NE","Aquilaria filaria","not threatened"
"312",312,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2007,112.543830207305,112.543830207305,"NE","Aquilaria filaria","not threatened"
"313",313,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2008,88.3295360315893,88.3295360315893,"NE","Aquilaria filaria","not threatened"
"314",314,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2009,39.4289733464955,39.4289733464955,"NE","Aquilaria filaria","not threatened"
"315",315,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2010,40.7606120434353,40.7606120434353,"NE","Aquilaria filaria","not threatened"
"316",316,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2011,58.5260612043435,58.5260612043435,"NE","Aquilaria filaria","not threatened"
"317",317,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2012,,0,"NE","Aquilaria filaria","not threatened"
"318",318,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2013,,0,"NE","Aquilaria filaria","not threatened"
"319",319,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2014,,0,"NE","Aquilaria filaria","not threatened"
"320",320,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2015,,0,"NE","Aquilaria filaria","not threatened"
"321",321,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2016,10.2331688055281,10.2331688055281,"NE","Aquilaria filaria","not threatened"
"322",322,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2017,,0,"NE","Aquilaria filaria","not threatened"
"323",323,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2018,,0,"VU","Aquilaria filaria","threatened"
"324",324,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2019,,0,"VU","Aquilaria filaria","threatened"
"325",325,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2020,,0,"VU","Aquilaria filaria","threatened"
"326",326,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2005,,0,"NE","Aquilaria filaria","not threatened"
"327",327,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2006,,0,"NE","Aquilaria filaria","not threatened"
"328",328,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2007,0.296150049358341,0.296150049358341,"NE","Aquilaria filaria","not threatened"
"329",329,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2008,,0,"NE","Aquilaria filaria","not threatened"
"330",330,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2009,,0,"NE","Aquilaria filaria","not threatened"
"331",331,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2010,,0,"NE","Aquilaria filaria","not threatened"
"332",332,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2011,,0,"NE","Aquilaria filaria","not threatened"
"333",333,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2012,,0,"NE","Aquilaria filaria","not threatened"
"334",334,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2013,,0,"NE","Aquilaria filaria","not threatened"
"335",335,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2014,,0,"NE","Aquilaria filaria","not threatened"
"336",336,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2015,,0,"NE","Aquilaria filaria","not threatened"
"337",337,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2016,,0,"NE","Aquilaria filaria","not threatened"
"338",338,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2017,,0,"NE","Aquilaria filaria","not threatened"
"339",339,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2018,,0,"VU","Aquilaria filaria","threatened"
"340",340,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2019,,0,"VU","Aquilaria filaria","threatened"
"341",341,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2020,,0,"VU","Aquilaria filaria","threatened"
"342",342,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2005,,0,"NE","Aquilaria filaria","not threatened"
"343",343,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2006,,0,"NE","Aquilaria filaria","not threatened"
"344",344,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2007,,0,"NE","Aquilaria filaria","not threatened"
"345",345,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2008,,0,"NE","Aquilaria filaria","not threatened"
"346",346,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2009,0.296150049358341,0.296150049358341,"NE","Aquilaria filaria","not threatened"
"347",347,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2010,,0,"NE","Aquilaria filaria","not threatened"
"348",348,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2011,,0,"NE","Aquilaria filaria","not threatened"
"349",349,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2012,,0,"NE","Aquilaria filaria","not threatened"
"350",350,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2013,1.46520236920039,1.46520236920039,"NE","Aquilaria filaria","not threatened"
"351",351,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2014,,0,"NE","Aquilaria filaria","not threatened"
"352",352,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2015,,0,"NE","Aquilaria filaria","not threatened"
"353",353,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2016,,0,"NE","Aquilaria filaria","not threatened"
"354",354,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2017,,0,"NE","Aquilaria filaria","not threatened"
"355",355,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2018,,0,"VU","Aquilaria filaria","threatened"
"356",356,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2019,,0,"VU","Aquilaria filaria","threatened"
"357",357,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","XX",2020,,0,"VU","Aquilaria filaria","threatened"
"358",358,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2005,,0,"NE","Aquilaria filaria","not threatened"
"359",359,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2006,,0,"NE","Aquilaria filaria","not threatened"
"360",360,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2007,,0,"NE","Aquilaria filaria","not threatened"
"361",361,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2008,,0,"NE","Aquilaria filaria","not threatened"
"362",362,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2009,,0,"NE","Aquilaria filaria","not threatened"
"363",363,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2010,,0,"NE","Aquilaria filaria","not threatened"
"364",364,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2011,39.0414610069101,39.0414610069101,"NE","Aquilaria filaria","not threatened"
"365",365,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2012,5.93780848963474,5.93780848963474,"NE","Aquilaria filaria","not threatened"
"366",366,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2013,147.90918065153,147.90918065153,"NE","Aquilaria filaria","not threatened"
"367",367,"Aquilaria filaria","Thymelaeaceae","Myrtales","m3","CN","ID",2014,205.054294175715,205.054294175715,"NE","Aquilaria filaria","not threatened"
